date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2020-01-02,1216,4655355,345260154,74.3,74.6,73.5,74.2,0.0,3446
2020-01-03,1216,4106135,306475860,74.3,74.8,74.3,74.8,0.6,2629
2020-01-06,1216,6241361,461167935,74.4,74.4,73.6,73.9,-0.9,2831
2020-01-07,1216,6383030,468478384,73.7,74.0,73.1,73.4,-0.5,3114
2020-01-08,1216,5159215,375610895,73.4,73.4,72.6,72.6,-0.8,2859
2020-01-09,1216,6308040,462169838,72.7,73.8,72.6,73.4,0.8,2448
2020-01-10,1216,4231374,312761876,73.3,74.4,73.3,74.0,0.6,2428
2020-01-13,1216,4507176,335654393,74.1,74.8,74.1,74.6,0.6,2584
2020-01-14,1216,7371510,548447715,74.5,74.7,74.1,74.4,-0.2,3041
2020-01-15,1216,6292051,468583774,74.4,74.6,74.1,74.6,0.2,2971
2020-01-16,1216,9104708,683674753,74.3,75.5,74.2,75.5,0.9,4678
2020-01-17,1216,6843898,517200062,75.7,75.8,75.3,75.7,0.2,4431
2020-01-20,1216,5132787,387637445,75.5,75.7,75.2,75.4,-0.3,2725
2020-01-30,1216,23689030,1735472383,75.4,75.4,71.8,72.0,-3.4,9450
2020-01-31,1216,11901409,868667417,72.1,73.7,72.1,72.6,0.6,5326
2020-02-03,1216,7888011,576707799,72.5,74.2,72.4,73.0,0.4,3577
2020-02-04,1216,9227245,677503245,73.2,73.8,72.9,73.5,0.5,2789
2020-02-05,1216,9696908,712178769,73.5,73.7,72.8,73.7,0.2,3204
2020-02-06,1216,4854050,358030884,73.8,74.0,73.5,74.0,0.3,2550
2020-02-07,1216,6078371,447482656,73.2,74.1,73.1,73.6,-0.4,3175
2020-02-10,1216,8362865,623526595,73.8,75.0,73.4,75.0,1.4,3430
2020-02-11,1216,6537317,489255675,74.8,75.3,74.3,74.6,-0.4,3548
2020-02-12,1216,9192875,686057315,74.4,74.9,74.4,74.4,-0.2,4131
2020-02-13,1216,8706870,647540959,74.3,74.7,74.1,74.5,0.1,3015
2020-02-14,1216,4469080,331872925,74.1,74.6,74.1,74.2,-0.3,2356
2020-02-17,1216,3687800,275841775,74.2,75.0,74.2,75.0,0.8,1695
2020-02-18,1216,6571254,492827750,74.9,75.2,74.6,75.1,0.1,3092
2020-02-19,1216,6012958,451656350,75.2,75.3,74.9,75.0,-0.1,3073
2020-02-20,1216,8024475,596206774,75.0,75.0,74.0,74.0,-1.0,4350
2020-02-21,1216,4703263,348169702,74.0,74.4,73.7,74.0,0.0,2337
2020-02-24,1216,18632439,1367226036,72.2,73.8,72.2,73.5,-0.5,4146
2020-02-25,1216,8383856,615232242,73.0,73.6,72.8,73.5,0.0,3943
2020-02-26,1216,8791928,641597243,72.8,73.3,72.8,73.0,-0.5,3334
2020-02-27,1216,10588934,773076389,72.8,73.5,72.6,73.2,0.2,3865
2020-03-02,1216,18205933,1301333342,71.4,71.9,71.2,71.2,-2.0,8989
2020-03-03,1216,9426839,677290936,71.7,72.3,71.4,72.0,0.8,4865
2020-03-04,1216,8582691,626797780,72.0,73.5,72.0,73.5,1.5,4277
2020-03-05,1216,8456162,622200699,74.2,74.2,72.8,73.6,0.1,4365
2020-03-06,1216,8688680,633238440,73.6,73.7,72.5,72.7,-0.9,5096
2020-03-09,1216,15373808,1104332693,71.6,72.7,71.2,71.8,-0.9,7198
2020-03-10,1216,13774295,994121598,71.8,72.8,71.4,72.4,0.6,5792
2020-03-11,1216,14163307,1027530201,72.0,73.2,71.8,72.9,0.5,5667
2020-03-12,1216,19721933,1389580549,72.7,72.7,68.9,70.3,-2.6,8636
2020-03-13,1216,28827276,1909237775,66.3,69.0,63.4,68.2,-2.1,11209
2020-03-16,1216,15121759,1011918374,67.6,68.2,66.0,66.3,-1.9,6300
2020-03-17,1216,22276147,1443992611,63.0,65.9,62.9,64.9,-1.4,8823
2020-03-18,1216,18256131,1156887853,64.5,64.5,61.9,61.9,-3.0,8307
2020-03-19,1216,19234181,1196628699,61.5,65.0,60.6,62.9,1.0,8984
2020-03-20,1216,24719546,1614809444,63.5,68.1,63.4,65.0,2.1,10629
2020-03-23,1216,16806671,1065903644,62.6,65.1,62.5,62.6,-2.4,5467
2020-03-24,1216,13682328,915190802,65.7,68.0,65.0,66.6,4.0,7053
2020-03-25,1216,11435852,765394463,66.4,68.4,66.4,66.6,0.0,6502
2020-03-26,1216,13885099,925385733,66.3,67.8,65.8,65.8,-0.8,5127
2020-03-27,1216,13130706,857783190,66.2,66.7,64.1,64.1,-1.7,5738
2020-03-30,1216,11044114,704660210,62.7,64.5,62.7,63.8,-0.3,4491
2020-03-31,1216,13541060,887172330,64.8,66.2,64.5,65.6,1.8,5034
2020-04-01,1216,10920723,719820628,66.1,67.0,65.1,65.1,-0.5,4846
2020-04-06,1216,17887448,1218683632,68.2,69.0,67.1,69.0,3.9,7687
2020-04-07,1216,14621954,1019675895,70.3,70.9,68.8,69.0,0.0,6097
2020-04-08,1216,9998101,704812189,69.0,71.0,69.0,70.2,1.2,4701
2020-04-09,1216,6283504,437783680,70.0,70.7,69.2,69.6,-0.6,3322
2020-04-10,1216,3617302,250319090,69.2,69.6,68.9,69.0,-0.6,2294
2020-04-13,1216,4326039,296126955,68.3,69.3,68.1,68.1,-0.9,2137
2020-04-14,1216,10186959,700473456,68.0,69.4,68.0,68.1,0.0,3383
